"UMAP_1"	"UMAP_2"
"aMIEPZE14RP2_182"	-5.43481400932528	-2.82411054406688
"aMIEPZE14RP2_183"	10.1247496274545	0.044840776581311
"aMIEPZE14RP2_184"	-2.40923431839206	0.389189207214856
"aMIEPZE14RP2_185"	-7.79795316185214	-4.59800246987865
"aMIEPZE14RP2_187"	9.60933157478116	-0.404575860839343
"aMIEPZE14RP2_188"	8.83606287513516	-0.421262777190662
"aMIEPZE14RP2_189"	-0.707713517801542	1.2846281167455
"aMIEPZE14RP2_190"	-7.6276393267081	-5.29871181283519
"aMIEPZE14RP2_191"	-6.08044150795199	-3.79847148690746
"aMIEPZE14RP2_192"	-2.88318685020663	0.160290681976819
"aMIEPZE14RP3_1"	7.63602253471158	-0.052235639434314
"aMIEPZE14RP3_4"	-5.54540875877597	-0.881268537383533
"aMIEPZE14RP3_6"	-5.27280810798861	-3.21558336053417
"aMIEPZE14RP3_8"	5.54199644599698	-0.486059224944568
"aMIEPZE14RP3_9"	-6.62997249092319	-3.6920781496577
"aMIEPZE14RP3_10"	-0.488576922075529	2.63465317453816
"aMIEPZE14RP3_11"	-3.87940314735629	-2.43207219872997
"aMIEPZE14RP3_12"	10.2026838925912	0.575197660583997
"aMIEPZE14RP3_14"	-6.10174802269198	-1.60453180108593
"aMIEPZE14RP3_15"	-9.00291207756259	-4.55733493600414
"aMIEPZE14RP3_16"	-7.02238515342929	-1.4644432428889
"aMIEPZE14RP3_23"	-5.69071391548373	-3.97912315164135
"aMIEPZE14RP3_24"	6.10484882865689	-0.415043390136218
"aMIEPZE14RP3_26"	-3.72820952858188	-1.23997930322216
"aMIEPZE14RP3_27"	-6.97722867454745	-5.10752776895092
"aMIEPZE14RP3_29"	-7.45736745323398	-3.75714401040599
"aMIEPZE14RP3_30"	-5.47467664207675	-1.58109477792308
"aMIEPZE14RP3_31"	-4.40017417396762	-3.65931276116893
"aMIEPZE14RP3_32"	7.32988974128507	0.081137859482312
"aMIEPZE14RP3_36"	7.4863013890817	-0.159376657348132
"aMIEPZE14RP3_37"	10.273086037977	0.299601280350232
"aMIEPZE14RP3_38"	-8.20380261863925	-4.57855991159008
"aMIEPZE14RP3_39"	-7.03775361503818	-3.8266840342097
"aMIEPZE14RP3_40"	-5.28716472114779	-1.92757133279369
"aMIEPZE14RP3_42"	4.48720356498502	-1.16261962686107
"aMIEPZE14RP3_43"	-1.40372684921481	3.49398990835621
"aMIEPZE14RP3_45"	-0.290413651125212	2.19584830965474
"aMIEPZE14RP3_46"	7.94234844718717	3.54835125174
"aMIEPZE14RP3_47"	-1.24374607528903	2.16658600534871
"aMIEPZE14RP3_48"	6.77240702186368	-0.691782987456775
"aMIEPZE14RP3_55"	-5.8897652956412	-2.98550084863231
"aMIEPZE14RP3_56"	-6.67569211448886	-1.4706688288264
"aMIEPZE14RP3_59"	4.98192307029508	-1.14928344522045
"aMIEPZE14RP3_60"	10.185680833204	-0.270706689696765
"aMIEPZE14RP3_61"	-0.141786012308378	4.21045326556637
"aMIEPZE14RP3_62"	-6.95151046241977	-1.58999828134105
"aMIEPZE14RP3_63"	-8.33713963951327	-2.72604993615673
"aMIEPZE14RP3_67"	-6.4256391855643	-5.22104839120433
"aMIEPZE14RP3_68"	-5.98582271064975	-1.59033969674633
"aMIEPZE14RP3_71"	-4.10136989082553	-1.30176452432201
"aMIEPZE14RP3_72"	10.3770317700937	-0.172848737578845
"aMIEPZE14RP3_75"	-8.50424722160556	-4.33380512033031
"aMIEPZE14RP3_76"	10.4852070478036	0.181430065292859
"aMIEPZE14RP3_77"	8.47595497642301	4.19255681274322e-05
"aMIEPZE14RP3_78"	9.42357870612882	0.265257322449231
"aMIEPZE14RP3_79"	-6.97327712501742	-1.97226575646923
"aMIEPZE14RP3_80"	8.12324329887174	2.85132273401692
"aMIEPZE14RP3_83"	-2.1044037672446	0.288892471451306
"aMIEPZE14RP3_84"	-5.27437880958774	-2.62734512124584
"aMIEPZE14RP3_87"	-0.924691114084501	1.35258575643971
"aMIEPZE14RP3_91"	-5.18400338615634	-2.93178609643505
"aMIEPZE14RP3_92"	7.47731634650968	-0.0400448206476929
"aMIEPZE14RP3_93"	4.6103555825784	-1.02522186074779
"aMIEPZE14RP3_94"	-5.93716386284091	-1.6925139788203
"aMIEPZE14RP3_95"	4.48547264610074	-1.18387464318798
"aMIEPZE14RP3_96"	8.302286591871	0.759708368439221
"aMIEPZE14RP4_100"	-0.67515853370883	1.54793974127247
"aMIEPZE14RP4_101"	-4.40037587608554	-3.56233886514232
"aMIEPZE14RP4_102"	-8.80333665336825	-4.26727966104076
"aMIEPZE14RP4_103"	-5.10255530800082	-3.67002061639354
"aMIEPZE14RP4_104"	9.30291697059415	0.397589409012341
"aMIEPZE14RP4_108"	-5.33470681633212	-4.68532375131176
"aMIEPZE14RP4_109"	-5.36576369728305	-3.93461946282909
"aMIEPZE14RP4_110"	-8.95035317863681	-4.24461463723705
"aMIEPZE14RP4_111"	-2.2846570345328	0.551417076248669
"aMIEPZE14RP4_112"	10.3779616025522	0.252993309158826
"aMIEPZE14RP4_118"	-3.92792180504062	-1.04073575768993
"aMIEPZE14RP4_119"	-2.71876910652377	0.213904583115125
"aMIEPZE14RP4_120"	-1.88272241081454	0.506834470886731
"aMIEPZE14RP4_123"	-8.9339604708121	-4.38089755807445
"aMIEPZE14RP4_126"	-5.3065362306998	-3.83526376519725
"aMIEPZE14RP4_128"	-1.16934779609897	2.45426007475331
"aMIEPZE14RP4_134"	-1.57989147629001	3.10341783728077
"aMIEPZE14RP4_135"	-2.32189706291415	0.568407499451184
"aMIEPZE14RP4_136"	-1.36705211128451	3.43677427734807
"aMIEPZE14RP4_141"	-5.59501746620395	-1.93399194512889
"aMIEPZE14RP4_142"	4.85553261314176	-1.08871606622264
"aMIEPZE14RP4_143"	-2.38812330688693	0.484847271103406
"aMIEPZE14RP4_144"	-3.75574449028232	-1.6395788553767
"aMIEPZE14RP4_147"	-7.3849053713248	-3.27395490441844
"aMIEPZE14RP4_148"	-1.13248065437533	3.19946666922047
"aMIEPZE14RP4_149"	8.25660320792935	0.0893361207432983
"aMIEPZE14RP4_150"	-0.864256295816679	1.64579268660023
"aMIEPZE14RP4_152"	-6.172407183306	-3.3879657152705
"aMIEPZE14RP4_155"	-4.26920751060702	-3.41561368737743
"aMIEPZE14RP4_159"	5.03885790382169	-0.621563947539783
"aMIEPZE14RP4_160"	7.6372532514169	-0.56274799142406
"aMIEPZE14RP4_162"	-6.24114373649814	-5.22474674020336
"aMIEPZE14RP4_163"	-6.36933043922641	-3.93595460687206
"aMIEPZE14RP4_168"	-5.1738343569205	-3.37233070169017
"aMIEPZE14RP4_175"	-7.64805558647372	-2.13837674890087
"aMIEPZE14RP4_176"	7.02842947517179	-0.104878938537097
"aMIEPZE14RP4_182"	5.28281351600431	-0.596794641356921
"aMIEPZE14RP4_184"	8.82255217109464	0.945535146851086
"aMIEPZE14RP4_189"	8.22452827964566	0.18205877508595
"aMIEPZE14RP4_191"	9.06763121162198	-0.437737024169421
"aMIEPZE14RP4_192"	-1.09098962272861	1.21603318418934
"aMIEPZ_Bismark_5_1"	3.66186377082608	6.03211351599171
"aMIEPZ_Bismark_5_2"	2.05219742332242	6.24640628065541
"aMIEPZ_Bismark_5_11"	4.4356524613931	6.32039757933094
"aMIEPZ_Bismark_5_12"	2.20940121684812	5.93083926405385
"aMIEPZ_Bismark_5_19"	4.15326639686368	6.20956560339406
"aMIEPZ_Bismark_5_33"	4.15211602721952	6.39684697355702
"aMIEPZ_Bismark_5_37"	0.894413512690287	4.27999191846325
"aMIEPZ_Bismark_5_44"	-0.368364963190336	3.92138692106678
"aMIEPZ_Bismark_5_51"	3.70812317405484	5.94674965109303
"aMIEPZ_Bismark_5_53"	1.02385688808404	4.90350451435521
"aMIEPZ_Bismark_5_57"	2.98386618171475	5.58636161055043
"aMIEPZ_Bismark_5_67"	4.15747400794766	6.44980117048695
"aMIEPZ_Bismark_5_74"	1.92951395784162	6.09021612371876
"aMIEPZ_Bismark_5_82"	3.42279120956204	6.67719646658375
"aMIEPZ_Bismark_5_84"	0.384383168561678	4.57837071384861
"aMIEPZ_Bismark_5_89"	0.4028218058183	4.28378627564385
"aMIEPZ_Bismark_5_91"	3.71973582778714	6.70419903959706
"aMIEPZ_Bismark_5_97"	0.0462872651650716	4.49292623366787
"aMIEPZ_Bismark_5_100"	1.81403574023984	5.04560997452214
"aMIEPZ_Bismark_5_117"	4.08969351325772	6.05420883860066
"aMIEPZ_Bismark_5_131"	2.61476513419889	6.40599819387867
"aMIEPZ_Bismark_5_137"	1.62811353479169	5.81867643560841
"aMIEPZ_Bismark_5_145"	1.58091810022138	5.72175904478505
"aMIEPZ_Bismark_5_153"	0.183552470548372	4.53559651340916
"aMIEPZ_Bismark_5_156"	3.64614912544034	6.45629640783741
"aMIEPZ_Bismark_5_161"	0.139323082311373	4.66410192217305
"aMIEPZ_Bismark_5_162"	2.99146994624875	6.50891014303639
"aMIEPZ_Bismark_5_170"	3.99259969268582	6.7083911534734
"aMIEPZ_Bismark_5_172"	0.432146516187411	4.877468251843
"aMIEPZ_Bismark_5_178"	0.128434803827028	4.13481059040501
"aMIEPZ_Bismark_5_179"	1.88908996854566	5.90299698080494
"aMIEPZ_Bismark_5_180"	4.09259411369107	6.08355756964161
"aMIEPZ_Bismark_5_186"	2.49321791206143	6.28507443632557
"aMIEPZ_Bismark_5_188"	3.83101889167569	6.6613461610265
"aMIEPZ_Bismark_6_11"	1.79413214002393	5.90019699301198
"aMIEPZ_Bismark_6_27"	1.62610432182096	5.54757174219563
"aMIEPZ_Bismark_6_33"	2.56163689170621	5.21066542829945
"aMIEPZ_Bismark_6_34"	2.77902576003812	5.67601188387349
"aMIEPZ_Bismark_6_41"	3.94959279571317	6.14550157751515
"aMIEPZ_Bismark_6_44"	3.56158062492154	6.64389892782643
"aMIEPZ_Bismark_6_49"	2.12798425231717	5.91614612307026
"aMIEPZ_Bismark_6_52"	2.41286787067197	6.24663397039845
"aMIEPZ_Bismark_6_58"	1.99048056875012	5.67719217504933
"aMIEPZ_Bismark_6_65"	1.28409224425099	5.29510399069264
"aMIEPZ_Bismark_6_66"	2.09115394626401	6.13242646421864
"aMIEPZ_Bismark_6_67"	0.209257927282076	4.73099728788807
"aMIEPZ_Bismark_6_68"	3.79636475120328	6.64267703260853
"aMIEPZ_Bismark_6_73"	0.743931349857073	4.99552884067967
"aMIEPZ_Bismark_6_74"	0.380254712445955	4.93398025001957
"aMIEPZ_Bismark_6_81"	2.7712978986337	5.38773843016102
"aMIEPZ_Bismark_6_82"	3.06700130973599	5.82148488726094
"aMIEPZ_Bismark_6_84"	3.37234446082852	6.45619078840687
"aMIEPZ_Bismark_6_89"	2.09949299369596	4.92732002701237
"aMIEPZ_Bismark_6_90"	2.89625808273099	6.13481637205555
"aMIEPZ_Bismark_6_91"	0.651156809671145	4.43311836685612
"aMIEPZ_Bismark_6_98"	3.13063284431241	5.9498200055547
"aMIEPZ_Bismark_6_99"	2.02570852313779	5.3017714854665
"aMIEPZ_Bismark_6_100"	2.34296723876737	5.60752376284077
"aMIEPZ_Bismark_6_105"	0.365604784829836	4.52066599692776
"aMIEPZ_Bismark_6_113"	2.6102769044473	6.06198569502308
"aMIEPZ_Bismark_6_114"	1.46389886413358	5.45652183260396
"aMIEPZ_Bismark_6_121"	2.78688665900968	5.89875205721333
"aMIEPZ_Bismark_6_122"	1.95019855771802	5.60597797598317
"aMIEPZ_Bismark_6_124"	3.99410983596585	6.10251566137745
"aMIEPZ_Bismark_6_130"	2.81674083743833	5.84297665323689
"aMIEPZ_Bismark_6_131"	4.23038097892545	6.36898156370594
"aMIEPZ_Bismark_6_132"	0.483314957959871	4.88877328600361
"aMIEPZ_Bismark_6_138"	2.70497318778775	6.03922816481068
"aMIEPZ_Bismark_6_146"	0.607124921424608	5.02558948959782
"aMIEPZ_Bismark_6_153"	2.45896610294126	5.05354144539311
"aMIEPZ_Bismark_6_155"	4.23483845268033	5.9686712857671
"aMIEPZ_Bismark_6_185"	3.95973202262662	6.1733741399236
