"UMAP_1"	"UMAP_2"
"EUEE14EPZRP10_174"	-5.3102518390293	0.547287917131382
"EUEE14EPZRP10_175"	1.53301548255731	3.50782725810428
"EUEE14EPZRP10_176"	-5.62095511661719	-2.66077437401394
"EUEE14EPZRP10_177"	0.145771973264704	2.05976889132877
"EUEE14EPZRP10_178"	-1.48996914135169	3.96875379084964
"EUEE14EPZRP10_179"	1.00121087251354	2.62440512179752
"EUEE14EPZRP10_180"	-2.11251748310279	-0.461296045785945
"EUEE14EPZRP10_181"	0.813501231801996	1.10922906398197
"EUEE14EPZRP10_182"	0.280415408742914	0.833874440187413
"EUEE14EPZRP10_183"	-1.20123685108375	1.24632713794132
"EUEE14EPZRP10_184"	0.461029105318079	2.45368406772037
"EUEE14EPZRP10_185"	0.509954922330866	2.5676369428577
"EUEE14EPZRP10_186"	-0.0547937224979307	1.26798794268985
"EUEE14EPZRP10_187"	-4.03435385929297	1.18112251757999
"EUEE14EPZRP10_188"	-2.8746410678501	1.51954147815128
"EUEE14EPZRP10_189"	-0.19946587787818	1.27905199527164
"EUEE14EPZRP10_190"	-1.135309107172	2.77720210551639
"EUEE14EPZRP10_191"	-3.98984111057471	0.729811406129796
"EUEE14EPZRP10_192"	-0.236945159303656	0.717388844484288
"EUEE14EPZRP11_1"	-3.6242486308689	3.1071238279285
"EUEE14EPZRP11_2"	5.59265982402612	-3.16964449883084
"EUEE14EPZRP11_3"	6.67438160671044	-2.82356503010373
"EUEE14EPZRP11_4"	-0.743171818124762	-1.26679044366459
"EUEE14EPZRP11_5"	-0.0414660047168638	-1.18908769786934
"EUEE14EPZRP11_6"	-3.02642787204932	1.73579070567508
"EUEE14EPZRP11_7"	6.70892512096215	-2.56829943657498
"EUEE14EPZRP11_8"	-2.0495153735752	-0.608009600645107
"EUEE14EPZRP11_9"	6.77990423930932	-3.03660132885556
"EUEE14EPZRP11_10"	5.23921334041406	-2.86048903465847
"EUEE14EPZRP11_11"	-2.97918785320472	1.4250018358173
"EUEE14EPZRP11_12"	6.76252733959008	-3.00524189472775
"EUEE14EPZRP11_13"	0.436487608087549	2.38958785533329
"EUEE14EPZRP11_14"	2.5036890436535	3.2124933957996
"EUEE14EPZRP11_15"	1.34471117748071	3.36524102687259
"EUEE14EPZRP11_16"	0.398768596780786	3.28468511104007
"EUEE14EPZRP11_17"	3.70504771961022	-1.96266134977917
"EUEE14EPZRP11_18"	-0.700908310281744	-1.89655961990933
"EUEE14EPZRP11_19"	-0.244833714830389	-1.07843513191323
"EUEE14EPZRP11_20"	-3.16703236805152	4.08263490199466
"EUEE14EPZRP11_21"	-1.24134362446021	-0.216427588468593
"EUEE14EPZRP11_22"	-6.31925500141334	-0.337848627573055
"EUEE14EPZRP11_23"	-1.5192910503025	-1.05355066955666
"EUEE14EPZRP11_24"	6.85374724162866	-3.09774234295468
"EUEE14EPZRP11_25"	6.44316374553491	-2.31134297848324
"EUEE14EPZRP11_26"	0.564746879470835	0.469131326669652
"EUEE14EPZRP11_27"	-5.63720715748023	-0.980055058008235
"EUEE14EPZRP11_28"	0.642748050821314	1.37449500560184
"EUEE14EPZRP11_29"	0.195911162031183	2.01281211375614
"EUEE14EPZRP11_30"	2.03746127380181	0.976215815538365
"EUEE14EPZRP11_31"	2.60689853919793	-3.53501942158322
"EUEE14EPZRP11_32"	-1.67621768222999	0.942060923570591
"EUEE14EPZRP11_33"	2.07468735469628	-3.38652184010128
"EUEE14EPZRP11_34"	1.62000726951409	2.28225586413761
"EUEE14EPZRP11_35"	-0.402907378541937	-0.265177273756069
"EUEE14EPZRP11_36"	-0.736358530389776	-1.62797372937779
"EUEE14EPZRP11_37"	-1.32642949329566	0.729292130464512
"EUEE14EPZRP11_38"	0.0169041682605837	1.6256887674274
"EUEE14EPZRP11_39"	0.46262889398385	3.1470088720264
"EUEE14EPZRP11_40"	-1.93545854793738	-0.654812300210994
"EUEE14EPZRP11_43"	0.354126565588007	1.31796762942691
"EUEE14EPZRP11_44"	-3.46373093830298	1.10793898105045
"EUEE14EPZRP11_45"	2.32146620048333	3.36195752620121
"EUEE14EPZRP11_46"	1.62600081456948	2.03750107287784
"EUEE14EPZRP11_47"	-2.26058352695655	2.25920031070133
"EUEE14EPZRP11_48"	-0.109272725450506	-0.771438026433986
"EUEE14EPZRP11_49"	-1.06030977474402	3.15653703212162
"EUEE14EPZRP11_50"	-1.57148063884925	-1.11086473763565
"EUEE14EPZRP11_51"	4.89744579089929	-3.5689289808331
"EUEE14EPZRP11_53"	0.580744736326227	0.928615546220738
"EUEE14EPZRP11_54"	-1.98978818165015	-4.04207828045468
"EUEE14EPZRP11_55"	0.903410517108927	2.22690007686039
"EUEE14EPZRP11_56"	0.423448376787195	0.93925116061588
"EUEE14EPZRP11_57"	-1.14456356273841	-3.00912990570645
"EUEE14EPZRP11_58"	3.89877282871057	-2.47432460785488
"EUEE14EPZRP11_60"	-2.29350984798621	-4.39453079701046
"EUEE14EPZRP11_61"	1.22558248831082	2.84598729609867
"EUEE14EPZRP11_62"	0.216523342264185	1.46432373523136
"EUEE14EPZRP11_63"	-2.06433070408057	-0.298027360445064
"EUEE14EPZRP11_65"	-6.47567046390723	-0.458078885084194
"EUEE14EPZRP11_66"	-3.58156693683814	1.30418393611332
"EUEE14EPZRP11_67"	-3.9375335048313	3.79892632960697
"EUEE14EPZRP11_68"	-2.37222517238807	1.40038678645511
"EUEE14EPZRP11_69"	1.67178653968621	3.20679090022464
"EUEE14EPZRP11_70"	0.372203819883356	2.12249729632755
"EUEE14EPZRP11_71"	2.56933128131677	3.06121299266239
"EUEE14EPZRP11_72"	0.0983747173671816	0.294136738771397
"EUEE14EPZRP11_73"	-0.4014258454914	-1.19301814735512
"EUEE14EPZRP11_74"	-4.70276320682715	2.28564546107669
"EUEE14EPZRP11_75"	0.212121658456812	0.390391206735569
"EUEE14EPZRP11_76"	5.95187889827538	-1.94015457630734
"EUEE14EPZRP11_77"	-3.52985394703101	4.29033467769046
"EUEE14EPZRP11_78"	-3.66387665973853	2.68089005946537
"EUEE14EPZRP11_79"	0.200024061334619	1.7607042550983
"EUEE14EPZRP11_80"	-3.22801936374854	0.0300084114017072
"EUEE14EPZRP11_81"	5.44358670009423	-2.9805523395596
"EUEE14EPZRP11_82"	6.58687674297143	-2.54143908024411
"EUEE14EPZRP11_83"	5.79055964244653	-1.70520629883389
"EUEE14EPZRP11_84"	-0.822124845849981	-3.03733923435788
"EUEE14EPZRP11_85"	-1.62896741138648	1.79861471652408
"EUEE14EPZRP11_86"	-0.811726100313177	-1.47009668648819
"EUEE14EPZRP11_88"	-3.14881861911964	4.31813189982792
"EUEE14EPZRP11_89"	1.45770110977937	3.1016363859119
"EUEE14EPZRP11_90"	-4.0232759784336	1.48502657412906
"EUEE14EPZRP11_91"	5.70440518153954	-3.24467852116207
"EUEE14EPZRP11_92"	-1.23950994716834	3.48605201243778
"EUEE14EPZRP11_93"	1.49511539233972	1.51231048106571
"EUEE14EPZRP11_94"	0.0336251784687136	0.275762772554356
"EUEE14EPZRP11_95"	5.26867710841943	-4.29476883411984
"EUEE14EPZRP11_96"	-1.08441031681251	3.16674945353885
"EUEE14EPZRP12_97"	1.68686025632668	3.49514720439335
"EUEE14EPZRP12_98"	-1.44990528331946	-0.678995752340358
"EUEE14EPZRP12_100"	6.56227909816552	-3.35368373394589
"EUEE14EPZRP12_101"	1.54271184696008	3.46207425593753
"EUEE14EPZRP12_102"	-1.66621244655799	-0.717367374902767
"EUEE14EPZRP12_103"	5.57131754649926	-2.49464502335171
"EUEE14EPZRP12_104"	6.6627010036831	-3.31963946819882
"EUEE14EPZRP12_105"	-1.35884965168189	-1.02312215567211
"EUEE14EPZRP12_106"	0.529734395874033	3.24597070216556
"EUEE14EPZRP12_107"	-1.25447095142554	2.9209027051868
"EUEE14EPZRP12_108"	5.55847965968896	-3.66756703854184
"EUEE14EPZRP12_109"	-1.85667932735633	1.09818480014225
"EUEE14EPZRP12_110"	1.39880978359033	3.9593982458057
"EUEE14EPZRP12_111"	1.94716119064141	-0.0589417457638202
"EUEE14EPZRP12_112"	-4.15810454593848	1.66934988498111
"EUEE14EPZRP12_113"	-1.24063146816443	-3.41064336300473
"EUEE14EPZRP12_114"	-5.68690932499122	0.725274300569493
"EUEE14EPZRP12_117"	-0.0720716785068418	0.0285287856998029
"EUEE14EPZRP12_118"	-0.970777041780462	3.3060083150806
"EUEE14EPZRP12_119"	4.46662723316003	-2.34561159611325
"EUEE14EPZRP12_120"	-5.26120484577369	0.629002547258336
"EUEE14EPZRP12_121"	-3.29420626865577	3.77895066737552
"EUEE14EPZRP12_122"	-2.16380465732764	-0.333044493204158
"EUEE14EPZRP12_123"	-0.350566871034613	1.05275819301029
"EUEE14EPZRP12_124"	-5.31048358188819	0.53112230300327
"EUEE14EPZRP12_125"	1.61648278726388	3.28345916270633
"EUEE14EPZRP12_126"	6.06989704860497	-1.44823666811566
"EUEE14EPZRP12_127"	5.52774798167993	-1.80447652340512
"EUEE14EPZRP12_128"	1.53398805154611	0.934333062166173
"EUEE14EPZRP12_129"	6.27199255718041	-2.82482197285275
"EUEE14EPZRP12_131"	6.08710800899316	-2.14804872274975
"EUEE14EPZRP12_132"	1.61132925046731	-0.237235093122524
"EUEE14EPZRP12_133"	5.86870562328149	-2.12259312868695
"EUEE14EPZRP12_134"	-3.85986531482886	1.23711607455631
"EUEE14EPZRP12_135"	-1.85621751056861	-0.648998343950313
"EUEE14EPZRP12_136"	-2.45757735477637	0.467047548288304
"EUEE14EPZRP12_137"	-1.1361488174076	2.91802117823978
"EUEE14EPZRP12_138"	-0.185326702463141	0.4928477764072
"EUEE14EPZRP12_139"	4.332224719656	-2.661144518858
"EUEE14EPZRP12_140"	-4.31104005085181	1.37109777926822
"EUEE14EPZRP12_141"	6.64770352138329	-2.93058171272854
"EUEE14EPZRP12_142"	-1.89475811229896	0.303603386873204
"EUEE14EPZRP12_143"	-1.74692524181556	0.4077967166843
"EUEE14EPZRP12_144"	2.16093765987206	2.947906470293
"EUEE14EPZRP12_146"	-6.29211676822852	-0.109279298788112
"EUEE14EPZRP12_148"	0.560576133859644	0.614671921724278
"EUEE14EPZRP12_149"	-2.3638693164463	3.34016368388553
"EUEE14EPZRP12_150"	-5.56901658283423	-2.58523907662014
"EUEE14EPZRP12_151"	-1.87842763172339	4.20340106486698
"EUEE14EPZRP12_152"	-1.4799193214054	0.783301329606968
"EUEE14EPZRP12_153"	-2.92236626850318	3.86231515406986
"EUEE14EPZRP12_154"	2.43896066440392	3.82062385081668
"EUEE14EPZRP12_155"	-1.29883945690345	3.69599244593998
"EUEE14EPZRP12_156"	-1.13398874508094	2.90337464808841
"EUEE14EPZRP12_157"	0.988923123536	3.47644612788578
"EUEE14EPZRP12_158"	2.39760791553307	-4.57697036266903
"EUEE14EPZRP12_159"	2.40950333370019	2.81868407725711
"EUEE14EPZRP12_162"	6.21101032985497	-3.02023854256253
"EUEE14EPZRP12_163"	1.49841641677667	-0.553036713605922
"EUEE14EPZRP12_166"	-1.67082179294776	0.472987985605198
"EUEE14EPZRP12_167"	-0.608773476945868	-0.898071610933345
"EUEE14EPZRP12_168"	-4.66713393436622	2.70564792155643
"EUEE14EPZRP12_169"	-0.0935173104877378	-1.07274388671498
"EUEE14EPZRP12_170"	-5.67729295002173	1.06497523784061
"EUEE14EPZRP12_171"	2.25768696559716	3.40963027476688
"EUEE14EPZRP12_172"	6.51996266139794	-2.93502845764737
"EUEE14EPZRP12_173"	-2.22867215381812	2.04053995608707
"EUEE14EPZRP12_174"	-0.422950990068426	0.705350613588292
"EUEE14EPZRP12_175"	-3.26450980411719	3.48651788234134
"EUEE14EPZRP12_176"	-0.454735762941351	-0.404271924501461
"EUEE14EPZRP12_177"	-2.37757433162879	0.837752079957921
"EUEE14EPZRP12_178"	-1.36473453746985	-0.907953166967433
"EUEE14EPZRP12_179"	4.00969826473046	-2.16560688019375
"EUEE14EPZRP12_180"	-0.175295717584601	1.28371522426029
"EUEE14EPZRP12_181"	5.6608585049038	-1.92336537838559
"EUEE14EPZRP12_182"	-3.14854729877662	-0.0623023748455462
"EUEE14EPZRP12_183"	-4.91143811451148	0.328606462472874
"EUEE14EPZRP12_184"	5.92841946376611	-1.41169067621807
"EUEE14EPZRP12_185"	2.47313129199792	3.3806137800159
"EUEE14EPZRP12_186"	-3.45035279499244	2.33161065577884
"EUEE14EPZRP12_187"	-3.61643851505469	2.73251245021244
"EUEE14EPZRP12_188"	1.1226457734232	1.14765474795719
"EUEE14EPZRP12_189"	-2.69297326313209	1.74477527140995
"EUEE14EPZRP12_190"	5.15420567287255	-3.40159013271908
"EUEE14EPZRP12_191"	2.53816448940087	-4.71195914745907
"EUEE14EPZRP12_192"	-3.83219016300391	1.60547564029117
"EUEE14EPZRP9_1"	0.376923732889185	3.20535705088993
"EUEE14EPZRP9_2"	-0.883815653192511	-0.642720484739345
"EUEE14EPZRP9_3"	-2.72197592960547	0.398626422876317
"EUEE14EPZRP9_4"	1.37769364608575	3.25372979640384
"EUEE14EPZRP9_5"	-5.74343312488746	0.586593723291356
"EUEE14EPZRP9_6"	-3.69080937610816	0.994931435579258
"EUEE14EPZRP9_7"	-0.334392077791205	1.03984472751041
"EUEE14EPZRP9_8"	-1.56928408847999	0.782474732393223
"EUEE14EPZRP9_9"	5.58887182964135	-3.38297393322567
"EUEE14EPZRP9_10"	-1.60160482631873	0.99922726153751
"EUEE14EPZRP9_11"	-0.220264084207525	-0.895350003248256
"EUEE14EPZRP9_12"	0.0878246952419375	0.170231199258763
"EUEE14EPZRP9_13"	-4.92189086185645	0.393789267534215
"EUEE14EPZRP9_14"	1.84179990781594	2.21338031291385
"EUEE14EPZRP9_15"	-4.49708998905372	1.0417682886066
"EUEE14EPZRP9_16"	-0.522555239068976	-0.651209557062191
"EUEE14EPZRP9_17"	-1.22580683933448	-0.738249742990535
"EUEE14EPZRP9_18"	0.123840563428888	-1.10599545539002
"EUEE14EPZRP9_19"	0.375174574983606	2.91852853297611
"EUEE14EPZRP9_20"	5.61415659679223	-3.41526653767208
"EUEE14EPZRP9_21"	-5.30430997120093	1.01478717326542
"EUEE14EPZRP9_22"	2.50429450763513	3.61188552379032
"EUEE14EPZRP9_23"	0.196919493806848	2.3586468458118
"EUEE14EPZRP9_24"	2.76720999969293	-4.76727297306637
"EUEE14EPZRP9_26"	3.47935973895837	1.52690908908268
"EUEE14EPZRP9_27"	2.3831474710827	-4.44047858715634
"EUEE14EPZRP9_28"	0.835532419813166	2.39597675799747
"EUEE14EPZRP9_29"	1.70298134578515	1.29855868815799
"EUEE14EPZRP9_30"	2.44475745452691	-4.73740866184811
"EUEE14EPZRP9_31"	-0.209802634584418	0.99921152591129
"EUEE14EPZRP9_32"	1.57237272752572	2.99877736567875
"EUEE14EPZRP9_33"	-2.57706750141334	1.73826406001468
"EUEE14EPZRP9_34"	-0.00886756883811013	1.05719587802311
"EUEE14EPZRP9_35"	-3.6179591487522	2.26126167773624
"EUEE14EPZRP9_36"	-2.04715336071204	-0.142064118391078
"EUEE14EPZRP9_37"	-4.20997489200782	1.21846721171756
"EUEE14EPZRP9_38"	-4.34173072086524	1.25391457080265
"EUEE14EPZRP9_39"	-0.828269727098456	0.647125220293004
"EUEE14EPZRP9_40"	-1.96042884098243	3.89581487178226
"EUEE14EPZRP9_41"	5.84048353923608	-2.53764262199978
"EUEE14EPZRP9_42"	-1.54456604229163	0.709886527055699
"EUEE14EPZRP9_43"	2.19920336498071	-3.50004174709896
"EUEE14EPZRP9_44"	-0.00494898067664162	-0.32743015289883
"EUEE14EPZRP9_45"	-1.99801910625648	4.25503489970585
"EUEE14EPZRP9_46"	-1.60638154255103	0.610622024530369
"EUEE14EPZRP9_47"	1.76365619195748	2.89633367061039
"EUEE14EPZRP9_48"	2.51634942783166	3.76416680812259
"EUEE14EPZRP9_49"	-2.38814938770484	-0.225418591505092
"EUEE14EPZRP9_50"	-2.0719980071659	0.247912621492344
"EUEE14EPZRP9_51"	6.73158871425439	-2.73200156689267
"EUEE14EPZRP9_52"	1.32058977378655	3.28782508372684
"EUEE14EPZRP9_53"	6.85551487697411	-3.05626835823635
"EUEE14EPZRP9_54"	4.01074206126977	-2.82199015617947
"EUEE14EPZRP9_55"	5.98712193263818	-1.41394136995653
"EUEE14EPZRP9_56"	-3.78882659183692	3.13859460353275
"EUEE14EPZRP9_57"	-5.69422257648658	-2.6645385265408
"EUEE14EPZRP9_58"	5.32819782985497	-3.73361804485897
"EUEE14EPZRP9_59"	-2.58616555439185	0.441277480119664
"EUEE14EPZRP9_60"	-1.74101269947242	3.96460721492191
"EUEE14EPZRP9_61"	6.34214531673242	-2.23793991804699
"EUEE14EPZRP9_62"	-4.22994244800757	2.01592919825931
"EUEE14EPZRP9_63"	6.52224432719995	-2.01297035217862
"EUEE14EPZRP9_64"	-3.34224856601905	0.232149100297886
"EUEE14EPZRP9_65"	3.06571566356469	-4.23870255947689
"EUEE14EPZRP9_66"	-0.920867450105658	3.00576064586063
"EUEE14EPZRP9_67"	4.97035872234155	-4.10386707783322
"EUEE14EPZRP9_68"	4.46218501819421	-2.57093873024563
"EUEE14EPZRP9_69"	-3.79266846882056	2.50299308299442
"EUEE14EPZRP9_70"	1.88628064883996	0.29495332240482
"EUEE14EPZRP9_71"	6.15618740810204	-1.53808038831333
"EUEE14EPZRP9_72"	-2.53151477085303	0.972137427324254
"EUEE14EPZRP9_73"	-2.72527921901893	-4.64962699413876
"EUEE14EPZRP9_74"	-3.74279797779273	2.32135412692447
"EUEE14EPZRP9_75"	6.38403879894067	-2.12035169602017
"EUEE14EPZRP9_76"	2.74968170417596	2.65362904071231
"EUEE14EPZRP9_77"	2.00414132369805	1.94549033641239
"EUEE14EPZRP9_78"	-2.61358583675574	1.87866947650333
"EUEE14EPZRP9_79"	-3.07561267124366	3.48942277430912
"EUEE14EPZRP9_80"	1.42151247752954	1.88843963145633
"EUEE14EPZRP9_82"	4.56851875079919	-3.34776642323117
"EUEE14EPZRP9_83"	-3.8222056697483	1.01490113734623
"EUEE14EPZRP9_84"	-0.955803401338568	2.85854814052005
"EUEE14EPZRP9_85"	-0.631856448518744	3.58335254191776
"EUEE14EPZRP9_86"	6.73226200832177	-2.65181245804409
"EUEE14EPZRP9_87"	0.439851992261896	2.88209626674076
"EUEE14EPZRP9_88"	6.81940972102929	-2.90071680546383
"EUEE14EPZRP9_89"	5.83527027858544	-1.99558612108807
"EUEE14EPZRP9_90"	-2.33545530544471	0.540101027482945
"EUEE14EPZRP9_91"	-2.13373888241004	1.62089583873172
"EUEE14EPZRP9_92"	-2.43500006900977	0.109389996522862
"EUEE14EPZRP9_93"	6.17444884074975	-1.731132084137
"EUEE14EPZRP9_94"	-1.49776709781837	3.88835093974491
"EUEE14EPZRP9_95"	-2.15828359829139	1.10656402110477
"EUEE14EPZRP9_96"	-3.80667794452857	1.14033482074161
